Category,ProcessedText,SpeakerDialect
اطفال,طيب طيب طيب حالا حالا اكون عندك سلام عليكم,Hijazi
اطفال,تعرف انه انا محترف بالفيفا والله اوريك بس بعض الدروز اللي حتقول واو حتقول ايش واو ايش المحترف هذا هاهاها يا هلا والله يا هلا وسهلا,Najdi
درامي,هب البراد وزانت النفسية الجو روعة والمشاعر حية,Khaliji
اطفال,المهم,Khaliji
درامي,الو,Khaliji
درامي,وانا مستعده يا مصطفى,Hijazi
درامي,صحيح صحيح استاذ مشعل واتفق معاك وهذا موضوع ايه ضروري انه احنا نتخذه الان حتى لو بتكليف مؤقت,Hijazi
كوميدي,يمه شفيتش تكلمين نفسش شفيك شصاير,Khaliji
درامي,اثير شوفي انا قررت من اليوم اني انا اركز في شغلي ما عاد اركز مع خالد ابدا,Hijazi
درامي,انا لازم اختفي عنهم,Najdi
درامي,ماجور يا,Hijazi
كوميدي,حياك الله يا عمي,Najdi
درامي,انتو ايش اللي جمعكم سوا,Hijazi
درامي,الراعي والذئب,Najdi
اطفال,طيب ايش بسرعة فوق خليني اروح ابدل وين مقام وارجع,Khaliji
درامي,يبي يلحق على امه,Najdi
درامي,خصوصا انه راح يفكر اننا داخلين السوق عشان ننافسه انا اللي اعرفه انه شركة حمدون مختلفة تماما عن اللي احنا قاعدين نسويه,Khaliji
اطفال,خلاص خلاص يا اولاد خلاص,Hijazi
درامي,اكذب زيادة يحبونك زيادة,Hijazi
درامي,غيرواضح يتغير الرقم اصلا,Khaliji
اطفال,الذين لم يكونوا اصحابا,Khaliji
كوميدي,شوفي اسمعيني حصة انتي ترى قدامك اشياء كثيرة ممكن تسوينها توك صغيرة قدامك الحياة تقدرين تنضبطين تقدرين تعطين الشغل حقه اذا ركزتي في الشغل واعطيه حقه صدقيني بتستحقين منصب مشرفة و بجداره,Khaliji
درامي,خير وايش بلاك,Khaliji
كوميدي,انت يا دحيم,Najdi
اطفال,اظن,Khaliji
كوميدي,ا ا نسيت اعرفكم على تلميذي,Hijazi
اطفال,واحنا,Hijazi
اطفال,معقول اللي بتقوله ده يا عبادي يا ولدي,Najdi
اطفال,ها,Khaliji
اطفال,افهم منك شيء كذا مبسوط,Khaliji
كوميدي,ابوعصويت ابوعصويت ان انت كنت تقول كلام ودك تقول لعصويت ودك تعلمه وين وزن غيرواضح الذهب يا ابوعصويت انا ولد عمك علمني وين الخبز فيه الذهب,Najdi
اطفال,يا بابا فرحان يا بابا فرحان سراج هذا عندو عندو عقد من ابوي انه واشترى المحل ولا كل شي صار ملك و,Najdi
كوميدي,يا سلام,Hijazi
اطفال,انت عارف انه بهذي الطيحة خربت التمثيلية كلها,Hijazi
كوميدي,يحر لدحديرة,Hijazi
اطفال,ان نحن الان نروح كلنا عند كبير القضاة ونحكيله الحكاية بالتفصيل,Khaliji
اطفال,تاني,Khaliji
اطفال,انا,Hijazi
اطفال,انت هادي انت صادق بها كان ممكن نرجع بعد ما نخلص رحلتنا ونلاقيها ضاعت في البيت,Khaliji
كوميدي,كل اللي سويتيه هذا انا اوريكي,Hijazi
درامي,وما فكرت في ابوك انه جالس لحاله في الشركة ايش راح يسوي في الوقت كله,Khaliji
درامي,ساعتها عرفت ان تشافيت,Najdi
كوميدي,اللي قدامك يا راجل الاخ فوزي لاعب الكورة لاعب الكورة ما عرفته الاخ فوزي,Najdi
درامي,بس لازم يكون عندي توكيل منك ارجع كل شيء مثل ما كان في الوقت المناسب,Khaliji
اطفال,اه,Hijazi
درامي,تعتقد انه بصدق كلامك,Hijazi
كوميدي,الله يطول عمرك يا بوك هذا عرس فرحة ماتتاجل يا ابن الحلال الله يهديك ايه نسوي لهم تليفون ونقول لهم انه عتيج,Najdi
اطفال,جهزنا غرفة الاختبارات واللي قلنا للاطفال انها غرفة انتظار بيستنوا فيها دورهم في تجربة الاداء في اكثر من تسع كاميرات يقدر الاهل من خلالها يتابعوا تصرفات وردود فعل اولادهم خلال التجارب والاختباراتبنتي,Najdi
كوميدي,سعد,Najdi
درامي,كفي ياعصام,Najdi
اطفال,بس ابغاك تشوف الحل المناسب ولا لا,Khaliji
درامي,ما شاء الله,Najdi
درامي,ادري ان الكل بيقول كذا,Khaliji
درامي,يعني يعني قصدك اني اترك سالم,Khaliji
اطفال,الحمد الله,Khaliji
كوميدي,الله الله يا الدنيا هذي اخرتها اللي قاعدة اتعب واشقي علشانك وعلشان اخوانك,Khaliji
كوميدي,سويلم,Najdi
كوميدي,هذه مجرد سخافات,Khaliji
درامي,ليش صرفته,Najdi
اطفال,لا يا بابا فرحان,Najdi
كوميدي,مش رئيسك,Hijazi
كوميدي,يات في مكانك ويا زينه يابو رويشد هاهاها,Najdi
اطفال,لا يا سيدي عشان الجرايد كلها تكتب واحنا نقعد حاطين يدنا على خدنا ما يصير,Hijazi
كوميدي,زر حزر يلا الحين محل ابو ريالين وجيب عشر ريالات يا ورع يلا رح,Najdi
اطفال,اه انا دحين راجل كبير وعيب عليه العب الغميضة وعمري خمسة برا احسن انتي مالك نفس الحين تلعمي الغميضة ولا لا,Khaliji
درامي,ايش فيك عصبي,Khaliji
درامي,الحمد لله على سلامتك يوبا,Najdi
درامي,لا تشمت فينا الحساد يا رب,Najdi
درامي,تمام الحمد لله ولو ما سيارة الخضار و اني انا اللي عارف بتوزيعها في الحلقة ولا كان هو يبغى يجي بنفسه عشان يقابل شركات التسويق,Hijazi
درامي,الدنيا هذي عجيبة يا سلامه,Najdi
درامي,ايش فيك,Khaliji
كوميدي,الو هلا هلا استاذ خالد,Najdi
كوميدي,ابغى ابلع ريقي,Najdi
كوميدي,هذا شيء وذاك شيء ثاني مختلف,Khaliji
درامي,صح يعني,Khaliji
اطفال,يا بوي انا بقول كلام علمي مو كلام من عندي يا بويا,Khaliji
كوميدي,الو,Hijazi
درامي,يلا قومى هذى القيلوله ما هى نومه ليل,Hijazi
درامي,يعني يا عبد الرحمن مثلا اختيارك لاصدقائك يكون مميز اختيارك للاماكن العامة يكون مميز المطاعم تغير طريقة اكلك طريقة شربك لبسك لازم تحسن لباسك التيكيت حقك التعامل مع الناس لازم يا عبد الرحمن تكون مميز وانا واثق باذن الله انك حتكون مميز,Hijazi
درامي,غيرواضح,Khaliji
كوميدي,انس انس هذا الموضوع سالفة التمثيل مو بنافعينك اهل الفن مو بنافعينك وبالنسبة للتمثيل محلولة عندي بالمكتب مثل بالمكتب هنا مرايات وايش كثرها ها وعندي مسجل شاريه من البطحة بمية وعشرين ريال له مكرفون,Najdi
درامي,انا اتضايق انا اتضايق من عمي بالعكس هذه ساعة الهنة لم عمي يجلس عندي,Hijazi
كوميدي,يعني بما انه صار رجال وجارنا من زمان,Khaliji
اطفال,الله يخليك لي يا عم ابو بدو بس انا زعلان منك يا دردير انت تضحك علي تضحك علي وتخليني ابيع الصحن حقي واشتري شبكة,Khaliji
كوميدي,قالوا انك تبيني تركت الحصة وجيت لمك الله يحفظك,Hijazi
كوميدي,عسى ما هم مشغل,Najdi
كوميدي,ولا شيء,Najdi
درامي,بس اللي سووه فيني بعد مو شويه,Khaliji
كوميدي,وش السبب ياخي بذون سبب ابيك تطلقني يلا طلقني طلقني,Najdi
كوميدي,وش ذا اللي معك يا ابو رويشد,Najdi
درامي,نادين نادين اسمعيني زين الان مو وقت شروط زين,Najdi
اطفال,ايش رايك سمور حبيبي,Khaliji
اطفال,سالي ارجوكي ما ابغى اسمع كلام في الموضوع ده مرة ثانية وانا عمري ما رح اسيبه يازي البشر انا تعلمت عشان اخدم الناس مو اخدم الناس على حساب ناس,Khaliji
اطفال,حسبي الله عليها البني ادمة بني ادمة بقرة,Najdi
درامي,زين زين انا جاي الحين على طول,Najdi
اطفال,احنا نحاول نروح لمكان ام الخير وهناك نفكر شنسوي,Hijazi
درامي,في حاجة,Hijazi
كوميدي,رقمها لا رقمي انا,Hijazi
درامي,اقول لك بس يا صالح,Khaliji
اطفال,يعني احنا الكبار ما عندنا معلومات الصغار دول حيكون عندهم معلومات يا بني ادم,Khaliji
كوميدي,شوي شوي يا ام سعود هو ابو عثمان اول ما جاء ما كان يعرف شيء وبعدها صار يعرف كل شي,Najdi
درامي,امور ايه بتفكري فيها يا اختي,Hijazi
كوميدي,وعليكم السلام منصور انت ايش جابك بدري ترى ما احب تشوفني وانا كذه مبهدلة هاهاها,Najdi
درامي,معلش سكره,Khaliji
درامي,ناخر شوية,Hijazi
اطفال,مكية طيب كم عدد ايات سورة يونس,Najdi
درامي,كانت تقول هالولد بيطلع عليك في كل شي,Najdi
درامي,نفسي اشوف وايش صاير قومي,Khaliji
درامي,وانك ما تعرف الخيانة ولا الغدر,Hijazi
درامي,لا زيد متفق هو وميزر متفقين عليك واخاف يصير بينهم اخلاق متفقين عليك وانا بعلمك بعدين,Khaliji
كوميدي,وش تقول يا صالح,Khaliji
كوميدي,انا اقولك اللي يزيد عطيني اياه انا ابيعه ولا اسدد فيه يعني انا اتصرف فيه لا تشيلين هم,Najdi
اطفال,رزق من عند ربنا تديهم لفطين ونبيه علاشان يبتدوا في المصنع,Najdi
اطفال,هي قصة ابغاكم تتابعونها,Hijazi
اطفال,على العموم نخليه يدخل ويشوف ايش يبغى,Khaliji
درامي,الله يعزك,Najdi
درامي,ما شاء الله تبارك الله ونعم ونعم والله الناس الناس اللي ناسبتهم,Najdi
