Category,ProcessedText,SpeakerDialect
كوميدي,عادل امام,Egyptian
درامي,لا انا سالتها وللاسف ردت عليه رد انا ما كنتش عايزة اسمعه,Egyptian
كوميدي,واحد ممكن يكتب العمل,Egyptian
درامي,لا لا الموضوع ده ماينسكتش عليه انا لازم اتصرف,Egyptian
كوميدي,ام,Egyptian
درامي,ايوه اقعدي,Egyptian
درامي,كان يشتغل عندن ابويا في المكتب,Egyptian
درامي,اللي تكلمت عليه السوشيال ميديا الفترة اللي فاتت كتير قوي,Egyptian
درامي,والله انت بركة و وشك حلوة,Egyptian
درامي,سلطان العرب,Egyptian
درامي,هو للاسف افراد الامن بيتغيرو عندنا كل فترة من مكان للثاني بس انا اشوفه لحضرتك انهاردة فين,Egyptian
درامي,مخوش الثاني يعني خدت على قلبي وكتب وخدت على راسي وجلس حسين المايك عجله متعايش,Egyptian
كوميدي,صح الكلام ده نكتب ايه ونمضي على ايه ده احنا اخوات انا اصلي ساعة ما شفتكم,Egyptian
كوميدي,لا لا لا باه العملية دي شكلها ما فيهاش عد ل كده ولا ايه ياماما,Egyptian
اطفال,والله ما قصرت يابو نسمه,Egyptian
درامي,دار دار ايه,Egyptian
درامي,اشوفك ثاني بلايف ثاني قريب جدا وحنتكلم في مواضيع مهمة جدا,Egyptian
كوميدي,ماعكش فكة عشان معايا كله خمسميات,Egyptian
درامي,ما فيش جديد يا ابو بكر الحالة الصحية زي ماهي,Egyptian
اطفال,لا حول ولا قوة الا بالله لا حول ولا قوة الا بالله يا ولدي,Egyptian
درامي,مع الاسف من جد انا اسف,Egyptian
كوميدي,الحقيقة يا اساتذة خلونا في موضوعنا,Egyptian
كوميدي,دا الولا لا اعرف منو لا اصل ولا فصل يلم كل حاجة كده هوت,Egyptian
درامي,ابعت و جرب ضربها وهذا هو المكتوب قلت الحظو يا حاسدين مابغي الحسد واللوم قدني غرقت في بحرها ههاه ههاه ههااه ولا عادش فيديو,Egyptian
كوميدي,وبعدين لاحظوا انها مهنة مفيدة جدا جدا جدا بمعنى انكوا انتوا بتضيفوا قيم وبتضيفوا اخلاق لكل اللي بيتفرج عليكوا والحقيقة انتوا هتحبوها جدا جدا من المنطلق ده,Egyptian
كوميدي,لا ده لسا في المونتاج اصل انا ليا سكتي في الاخراج امنتج بعدين اصور عشان الامور ايه ب بس هو هيضرب,Egyptian
كوميدي,ارقد هنا فديتك,Egyptian
درامي,خير ان شاء الله,Egyptian
كوميدي,انا المستشار ال ال المستشار بتاعه مجدي يعني لو انتى عايزة اي حاجة ده هو بيعتمد عليا في كل حاجة اي حاجة انا تحت امرك,Egyptian
كوميدي,اظن اخوه,Egyptian
درامي,وارجعلك الخزنة تاني,Egyptian
درامي,متخلفيش,Egyptian
كوميدي,شكله خبل,Egyptian
درامي,ثلاث سنين ثلاث سنين يا شيخ عبد الرحمن تخلي وجدي يلعب فينا لعبه سعيدة في السطوح,Egyptian
درامي,الحمد لله على سلامتك,Egyptian
درامي,معاملتها معايا رايحة تترك اثرها في نفسي لو فضلت عايشة معها في مكان واحد,Egyptian
درامي,وبعدين ما تقلقيش انا عامل حساب كل حاجة,Egyptian
كوميدي,ودلوقتي تحت الانشاء مدينة سياحية في لاقصر ده طبعا غير مجموعة كبيره من الاسهم اللي الله يرحمه ابويا دلني سكيتها ده بالاضافة لشوية الكاش حاجة بسيطة كده بتاع عشرة خمستاشر مليون دولار,Egyptian
كوميدي,سيادتك,Egyptian
درامي,بحبكم,Egyptian
كوميدي,انت السبب انت السبب يا حجام انا قلتلك خدني معاك خذ لا لا ما ينفع الشيخ يشوفك الشيخ ما ينفع يا شوف قلتلك ما اعم اي طب معاك بلوتوث سمعات بلوتوث هنا وانا ابقى انقلك الكلام هنا لا والله هذا فضيحة,Egyptian
درامي,شكلك مش متابع الموضوع,Egyptian
كوميدي,بعد اذن حضرتك وصلني لغرفة الاستاذ يوسف شعبان غيرواضح يوسف شعبان ايوه,Egyptian
كوميدي,الله الله ايه داه ايه داه ايه ده وين احنا فين,Egyptian
كوميدي,ليه عايش,Egyptian
درامي,بحبك قوي يا علي,Egyptian
درامي,شكرا,Egyptian
درامي,مالك يا يحي,Egyptian
درامي,الشركة لا,Egyptian
درامي,قولي بقى انت ناوي على ايه بالظبط,Egyptian
كوميدي,انا عايز خروج نهائي,Egyptian
كوميدي,نصيبي من ميراث بابا,Egyptian
كوميدي,مشروع,Egyptian
درامي,نور الى حصل في لندن ما ينفعش يتكرر تاني انا ما صدقت انك تعافيتي,Egyptian
درامي,ساهره,Egyptian
كوميدي,انت تؤمر,Egyptian
درامي,الحمد لله على سلامتك يابا الحمدلله زال الخطر ربنا يبعد عنا كل سوء ان شاء,Egyptian
درامي,كلو فداك يابا انت اللي جبت الملايين وانت ان شاء الله تجيبها بعدين المال يا بابا مو كل حاجة في الدنيا,Egyptian
درامي,ناس كثير ما عندهم وعايشين,Egyptian
درامي,كل شيء يهون وكل شي يتعوض ربنا ما يورينا فيك شر يا خالي والحمدلله راسك سليم,Egyptian
درامي,بعض الحالة اللي انت فيها حالة مؤقتة ورايح ترجع احسن ما كنت ان شاء الله المسالة بس مسالة وقت,Egyptian
درامي,خالي,Egyptian
درامي,خلاص يابا لا تتعب نفسك اكثر من كده ارجوك ابعد نفسك عن اي انفعاليا,Egyptian
درامي,حسن الحمد لله على السلامة الحمد لله على السلامة يا اخوي,Egyptian
درامي,انت وحشتوني وحشتوني وحشتوني وحشتوني فين لؤي ما اجا معك,Egyptian
درامي,الحمد لله,Egyptian
درامي,طمني يا خوي,Egyptian
درامي,كيف حال مشروعكم فين وصلتوا فيه,Egyptian
درامي,هاهاها وتكون عروستك معاك وانت سعيد ومتهني يا رب,Egyptian
درامي,الوقت ما هو مناسب يا حسن,Egyptian
درامي,خالك مريض في المستشفى وانت صارلك مدة ما اتصلت عشان اقول لك,Egyptian
درامي,من اسبوعين تقريبا والكل في حاله يعلم بها الله,Egyptian
درامي,مال الدنيا كله ما يغلى عليكم يا اختي,Egyptian
درامي,وانا قررت بيني وبين نفسي,Egyptian
درامي,اعطيكم سبعين بالميه من راتبي الشهري,Egyptian
درامي,يخسى عليكي,Egyptian
درامي,امد لك يدي تدربي عليها انا ماني اختك,Egyptian
درامي,انا يا فايزه تسمي حبي ليكي لؤم,Egyptian
درامي,في البيت ستهم يسوي الشاي والقهوة ويجو على طول,Egyptian
درامي,ويرزقك,Egyptian
درامي,صدقني يا حسن,Egyptian
درامي,زينة تتمنى انها تتجاوزك هي وخالي ومصباح يتمنوك عريس لها,Egyptian
درامي,افتكرت كلام سمعته منك قبل كده,Egyptian
درامي,هاهاها انت فاكر,Egyptian
درامي,شفت يا حسن الجمال جمال الروح ما هو جمال الشكل اللي تدور عليه انتو الرجال,Egyptian
درامي,ان شاء الله يقوم خالي بالسلامة و اخطب لك هيا,Egyptian
درامي,صاحب المخطط يبغى فلوسه هاهاها الناس اللي بعناها لهم يبغوا الافراغ يتغلب,Egyptian
درامي,حبيبتي الله يسعدك ويهنيك ريحتي قلبي دحينه دحين اكلم ليلى,Egyptian
درامي,الو,Egyptian
درامي,ليلى,Egyptian
درامي,انتو فين,Egyptian
درامي,غيرواضح القمر,Egyptian
درامي,الو ليلى انتو فين ابغى مش لكم مبروك فايزة وافقت تجاوز حسن,Egyptian
درامي,وانت ليه مزعل نفسك بالشكل ده لمن يجي و يسالك قولوا منتا موافق,Egyptian
درامي,في موعد قبل كده,Egyptian
